region,room_availability_bs,price,rating,rating_count,transaction_count,tipe_kos,room_area,is_discount,is_electricity,is_kamar_mandi_dalam,is_kloset_duduk,fac_keamanan,fac_sirkulasi_udara,fac_parkir_motor,fac_parkir_mobil,fac_ruang_bersama,fac_layanan_kebersihan,fac_area_jemur,is_full_furnished,fac_ac,fac_tv,fac_bantal,fac_cermin,fac_shower,fac_air_panas,fac_wifi,fac_kulkas,fac_dapur,fac_dispenser,fac_kipas_angin,fac_kursi,fac_guling,fac_wastafel,fac_ember_mandi,fac_mesin_cuci,fac_bak_mandi
Jakarta Selatan,0.00,2455000.00,4.60,4.00,5.00,Kos Putri,6.00,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0
Jakarta Pusat,0.00,1525000.00,4.60,33.00,59.00,Kos Campur,12.25,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0
Jakarta Pusat,0.00,1972500.00,4.90,9.00,48.00,Kos Putri,13.94,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0
Jakarta Selatan,0.00,1675000.00,5.00,2.00,4.00,Kos Putri,7.00,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0
Jakarta Selatan,2.00,1475000.00,4.90,11.00,25.00,Kos Putri,5.75,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0
Jakarta Barat,0.00,1877500.00,4.40,13.00,24.00,Kos Campur,5.00,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
Jakarta Selatan,1.00,3245000.00,4.80,4.00,4.00,Kos Campur,15.00,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
Jakarta Utara,0.00,1260000.00,0.00,0.00,1.00,Kos Campur,9.00,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Jakarta Utara,1.00,880000.00,4.40,11.00,27.00,Kos Campur,9.00,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
Jakarta Pusat,0.00,2425000.00,4.60,18.00,24.00,Kos Campur,14.70,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0
Jakarta Pusat,0.00,2075000.00,4.60,58.00,122.00,Kos Campur,12.60,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0
Jakarta Barat,0.00,2225000.00,0.00,0.00,1.00,Kos Campur,16.12,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0
Jakarta Barat,1.00,1925000.00,4.90,9.00,26.00,Kos Campur,8.68,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0
Jakarta Barat,0.00,1000000.00,4.60,14.00,25.00,Kos Campur,12.18,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
Jakarta Selatan,1.00,1825000.00,4.40,7.00,8.00,Kos Campur,9.80,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0
Jakarta Selatan,0.00,1805000.00,4.50,7.00,16.00,Kos Putra,9.00,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0
Jakarta Selatan,0.00,2248000.00,0.00,0.00,2.00,Kos Putri,12.00,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0
Jakarta Selatan,0.00,1735000.00,4.80,14.00,35.00,Kos Putri,9.00,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0
Jakarta Selatan,0.00,1395000.00,4.30,2.00,10.00,Kos Putri,12.00,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
Jakarta Selatan,0.00,1255000.00,4.60,11.00,24.00,Kos Putri,12.00,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
Jakarta Selatan,0.00,1425000.00,4.80,10.00,30.00,Kos Putri,12.00,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
Jakarta Selatan,0.00,3153000.00,4.80,12.00,19.00,Kos Campur,11.20,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Jakarta Selatan,0.00,2685000.00,4.60,10.00,14.00,Kos Campur,11.20,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Jakarta Selatan,0.00,2685000.00,4.60,10.00,14.00,Kos Campur,9.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakarta Timur,0.00,1875000.00,0.00,0.00,2.00,Kos Campur,10.50,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
Jakarta Selatan,0.00,2675000.00,4.90,9.00,13.00,Kos Campur,8.68,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0
Jakarta Selatan,0.00,2525000.00,4.90,11.00,20.00,Kos Campur,10.64,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0
Jakarta Selatan,0.00,3825000.00,4.80,33.00,68.00,Kos Putri,12.96,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0
Jakarta Selatan,1.00,3525000.00,4.90,40.00,63.00,Kos Putri,9.90,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0
Jakarta Selatan,0.00,3225000.00,4.90,5.00,7.00,Kos Putri,12.00,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0
Jakarta Pusat,0.00,1925000.00,4.80,35.00,47.00,Kos Campur,12.00,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0
Jakarta Pusat,1.00,2115000.00,4.60,5.00,3.00,Kos Campur,12.80,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0
Jakarta Pusat,0.00,2225000.00,4.90,5.00,6.00,Kos Campur,14.00,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0
Jakarta Selatan,0.00,2575000.00,4.60,20.00,31.00,Kos Campur,8.58,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0
Jakarta Selatan,0.00,2845000.00,4.50,27.00,45.00,Kos Campur,14.00,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0
Jakarta Selatan,0.00,3700000.00,5.00,2.00,8.00,Kos Campur,13.50,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
Jakarta Timur,1.00,1450000.00,5.00,51.00,85.00,Kos Campur,10.50,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
Jakarta Selatan,0.00,1735000.00,4.80,5.00,14.00,Kos Putra,12.00,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0
Jakarta Selatan,1.00,3682500.00,4.60,1.00,6.00,Kos Campur,20.00,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
Jakarta Barat,0.00,2025000.00,4.00,4.00,5.00,Kos Campur,12.96,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0
Jakarta Barat,0.00,1925000.00,4.80,21.00,43.00,Kos Campur,10.56,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0
Jakarta Barat,0.00,1681000.00,4.50,6.00,10.00,Kos Campur,11.16,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0
Jakarta Selatan,1.00,3625000.00,4.60,3.00,10.00,Kos Campur,18.00,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Jakarta Timur,3.00,1635000.00,4.80,15.00,18.00,Kos Campur,7.50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0
Jakarta Timur,0.00,1592500.00,4.50,23.00,31.00,Kos Campur,7.50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0
Jakarta Timur,0.00,1037000.00,4.50,43.00,72.00,Kos Campur,7.50,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0
Jakarta Timur,3.00,927500.00,4.60,21.00,40.00,Kos Campur,8.40,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0
Jakarta Barat,0.00,1877500.00,4.60,48.00,90.00,Kos Campur,8.75,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0
Jakarta Barat,0.00,1592500.00,4.60,49.00,81.00,Kos Campur,7.50,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0
Jakarta Pusat,1.00,1842000.00,4.80,31.00,50.00,Kos Campur,7.20,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0
Jakarta Pusat,0.00,1750000.00,4.80,27.00,45.00,Kos Campur,7.20,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0
Jakarta Timur,0.00,1545000.00,4.90,43.00,56.00,Kos Campur,12.00,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0
Jakarta Timur,3.00,2115000.00,4.60,7.00,12.00,Kos Campur,16.00,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0
Jakarta Timur,0.00,1906000.00,4.60,18.00,34.00,Kos Campur,12.00,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
Jakarta Pusat,0.00,2691000.00,4.60,1.00,4.00,Kos Campur,9.61,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
Jakarta Pusat,0.00,3312000.00,4.80,4.00,7.00,Kos Campur,17.64,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
Jakarta Pusat,0.00,2992500.00,4.00,1.00,4.00,Kos Campur,10.50,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0
Jakarta Timur,3.00,1592500.00,4.80,50.00,80.00,Kos Campur,12.00,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0
Jakarta Timur,1.00,1830000.00,4.50,16.00,23.00,Kos Campur,14.00,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0
Jakarta Utara,0.00,1865000.00,0.00,0.00,1.00,Kos Putri,9.00,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
Jakarta Utara,0.00,1875000.00,4.90,3.00,8.00,Kos Putri,7.20,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
Jakarta Utara,1.00,1625000.00,4.80,11.00,14.00,Kos Putri,6.30,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
Jakarta Utara,0.00,1525000.00,4.90,11.00,17.00,Kos Putri,5.76,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
Jakarta Selatan,0.00,1925000.00,4.80,4.00,6.00,Kos Putra,9.00,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0
Jakarta Selatan,0.00,1925000.00,4.80,4.00,6.00,Kos Putra,9.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakarta Selatan,0.00,2025000.00,4.80,19.00,25.00,Kos Campur,12.00,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0
Jakarta Selatan,1.00,4075000.00,4.80,16.00,29.00,Kos Campur,13.50,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0
Jakarta Selatan,1.00,3025000.00,4.80,40.00,68.00,Kos Campur,13.50,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0
Jakarta Selatan,0.00,2187000.00,5.00,3.00,4.00,Kos Campur,9.00,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Jakarta Timur,1.00,2305000.00,4.30,5.00,21.00,Kos Putri,12.00,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
Jakarta Timur,1.00,2275000.00,4.40,9.00,31.00,Kos Putri,8.10,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
Jakarta Timur,2.00,2025000.00,4.50,16.00,31.00,Kos Putri,8.10,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
Jakarta Pusat,0.00,2293000.00,0.00,0.00,8.00,Kos Campur,10.50,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0
Jakarta Selatan,0.00,1681000.00,4.30,1.00,14.00,Kos Campur,12.00,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0
Jakarta Pusat,1.00,3160000.00,4.30,5.00,6.00,Kos Campur,25.00,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0
Jakarta Pusat,1.00,2210000.00,4.60,20.00,28.00,Kos Campur,16.00,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0
Jakarta Pusat,0.00,1911000.00,4.00,1.00,2.00,Kos Campur,11.52,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0
Jakarta Pusat,0.00,1782500.00,4.60,3.00,7.00,Kos Campur,10.08,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0
Jakarta Barat,0.00,1465000.00,4.10,9.00,34.00,Kos Campur,7.29,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0
Jakarta Selatan,1.00,3025000.00,4.80,3.00,6.00,Kos Campur,19.11,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0
Jakarta Selatan,2.00,2525000.00,4.80,13.00,26.00,Kos Campur,10.50,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0
Jakarta Selatan,0.00,2225000.00,5.00,3.00,9.00,Kos Campur,6.96,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0
Jakarta Selatan,0.00,3325000.00,4.80,15.00,37.00,Kos Campur,9.00,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0
Jakarta Timur,0.00,1235000.00,5.00,4.00,14.00,Kos Campur,10.24,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1
Jakarta Pusat,0.00,1877500.00,4.90,15.00,30.00,Kos Campur,12.04,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0
Jakarta Pusat,0.00,1592500.00,4.80,7.00,9.00,Kos Campur,6.09,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0
Jakarta Selatan,0.00,1895000.00,4.60,12.00,21.00,Kos Putra,6.21,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0
Jakarta Selatan,0.00,1725000.00,4.80,7.00,7.00,Kos Campur,6.00,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0
Jakarta Pusat,0.00,1591250.00,4.80,7.00,16.00,Kos Campur,7.00,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Jakarta Pusat,0.00,2113750.00,4.80,11.00,16.00,Kos Campur,10.50,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Jakarta Pusat,0.00,2921250.00,5.00,14.00,24.00,Kos Campur,10.50,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
Jakarta Pusat,0.00,2369000.00,4.90,17.00,27.00,Kos Campur,10.50,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Jakarta Pusat,0.00,3266000.00,4.90,11.00,23.00,Kos Campur,10.50,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Jakarta Timur,1.00,1875000.00,4.80,93.00,109.00,Kos Campur,9.52,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0
Jakarta Selatan,0.00,1900000.00,4.80,5.00,11.00,Kos Putri,10.24,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0
Jakarta Timur,0.00,1589000.00,5.00,2.00,9.00,Kos Campur,15.00,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Jakarta Timur,1.00,1405000.00,4.90,4.00,21.00,Kos Campur,11.70,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Jakarta Timur,0.00,1260000.00,5.00,2.00,4.00,Kos Campur,15.00,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Jakarta Timur,0.00,1070000.00,5.00,4.00,29.00,Kos Campur,11.70,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Jakarta Selatan,0.00,2072500.00,4.90,2.00,22.00,Kos Putra,12.00,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0
Jakarta Timur,0.00,1497500.00,4.90,6.00,15.00,Kos Putri,8.75,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0
Jakarta Barat,0.00,1900000.00,5.00,1.00,5.00,Kos Campur,14.00,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0
Jakarta Barat,1.00,1725000.00,4.60,7.00,9.00,Kos Campur,9.62,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0
Jakarta Barat,0.00,1675000.00,4.60,18.00,43.00,Kos Campur,9.10,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0
Jakarta Selatan,3.00,1687500.00,4.90,24.00,38.00,Kos Putri,12.00,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1
Jakarta Selatan,0.00,1307500.00,5.00,2.00,5.00,Kos Putri,7.00,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0
Jakarta Barat,0.00,2405000.00,4.80,21.00,32.00,Kos Putri,9.00,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
Jakarta Barat,0.00,2025000.00,4.80,8.00,19.00,Kos Campur,8.51,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0
Jakarta Barat,0.00,1825000.00,4.90,18.00,54.00,Kos Campur,8.51,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0
Jakarta Barat,0.00,2450000.00,4.60,104.00,210.00,Kos Campur,13.50,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0
Jakarta Barat,0.00,1750000.00,0.00,0.00,16.00,Kos Campur,13.50,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0
Jakarta Barat,3.00,2630000.00,4.60,86.00,208.00,Kos Campur,12.15,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0
Jakarta Barat,0.00,2730000.00,4.60,15.00,29.00,Kos Campur,13.50,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0
Jakarta Selatan,0.00,1681000.00,4.80,62.00,155.00,Kos Putra,5.52,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
Jakarta Utara,1.00,3680000.00,0.00,0.00,0.00,Kos Putri,22.50,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Jakarta Selatan,0.00,1855000.00,4.80,21.00,68.00,Kos Campur,8.16,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0
Jakarta Utara,2.00,2944000.00,0.00,0.00,0.00,Kos Putri,15.04,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Jakarta Selatan,0.00,1495000.00,4.60,4.00,14.00,Kos Campur,9.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakarta Utara,1.00,2760000.00,4.90,2.00,3.00,Kos Putri,12.60,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Jakarta Selatan,0.00,1255000.00,0.00,0.00,2.00,Kos Campur,5.98,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
Jakarta Pusat,0.00,1925000.00,4.80,48.00,81.00,Kos Campur,8.00,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0
Jakarta Selatan,0.00,1800000.00,4.10,8.00,15.00,Kos Campur,9.00,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Jakarta Timur,2.00,1735000.00,0.00,0.00,0.00,Kos Putri,7.92,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0
Jakarta Timur,2.00,1735000.00,0.00,0.00,0.00,Kos Putri,7.92,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0
Jakarta Timur,2.00,1735000.00,0.00,0.00,0.00,Kos Putri,7.92,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0
Jakarta Timur,2.00,1735000.00,0.00,0.00,0.00,Kos Putri,7.92,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0
Jakarta Timur,2.00,1735000.00,0.00,0.00,0.00,Kos Putri,7.92,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0
Jakarta Timur,0.00,1165000.00,4.80,5.00,9.00,Kos Putri,8.10,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0
Jakarta Pusat,0.00,3375000.00,4.80,6.00,11.00,Kos Campur,15.75,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0
Jakarta Pusat,0.00,3175000.00,4.60,43.00,76.00,Kos Campur,12.00,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0
Jakarta Pusat,0.00,2825000.00,4.60,47.00,94.00,Kos Campur,9.00,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0
Jakarta Selatan,0.00,3025000.00,4.60,4.00,3.00,Kos Campur,21.00,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0
Jakarta Selatan,0.00,2545000.00,4.80,15.00,21.00,Kos Campur,12.00,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
Jakarta Timur,0.00,1925000.00,5.00,3.00,6.00,Kos Campur,10.50,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0
Jakarta Timur,0.00,1545000.00,5.00,3.00,5.00,Kos Campur,10.50,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0
Jakarta Timur,0.00,1450000.00,4.80,3.00,7.00,Kos Campur,10.50,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0
